PID,qty,Amount,CID,SalesDate
7250,1,57,7350,2021-01-08T04:17:32.726Z
7251,2,17,7351,2021-01-08T04:17:32.726Z
7252,1,29,7352,2021-01-08T04:17:32.726Z
7253,5,13,7353,2021-02-03T11:42:38.966Z
7254,3,57,7354,2021-02-03T11:42:38.966Z
7255,2,29,7355,2021-02-03T11:42:38.966Z
7256,3,32,7356,2021-02-08T21:31:22.397Z
7257,5,10,7357,2021-02-08T21:31:22.397Z
7258,5,10,7358,2021-02-08T21:31:22.397Z
7259,2,17,7359,2021-02-08T21:31:22.397Z
7260,4,29,7360,2021-02-08T21:31:22.397Z
7261,1,13,7361,2021-02-10T02:25:40.051Z
7262,2,32,7362,2021-02-10T02:25:40.051Z
7263,3,19,7363,2021-02-10T02:25:40.051Z
7264,4,54,7364,2021-02-10T02:25:40.051Z
7265,1,40,7365,2021-02-10T02:25:40.051Z
7266,3,17,7366,2021-02-10T02:25:40.051Z
7267,3,29,7367,2021-02-10T02:25:40.051Z
7268,1,13,7368,2021-03-01T07:05:56.947Z
7269,3,10,7369,2021-03-01T07:05:56.947Z
7270,1,19,7370,2021-03-01T07:05:56.947Z
7271,2,54,7371,2021-03-01T07:05:56.947Z
7272,1,40,7372,2021-03-01T07:05:56.947Z
7273,5,10,7373,2021-03-01T07:05:56.947Z
7274,5,57,7374,2021-03-01T07:05:56.947Z
7275,3,17,7375,2021-03-01T07:05:56.947Z
7276,2,23,7376,2021-02-05T01:35:59.510Z
7277,1,40,7377,2021-02-05T01:35:59.510Z
7278,5,57,7378,2021-02-05T01:35:59.510Z
7279,1,36,7379,2021-02-05T01:35:59.510Z
7280,1,13,7380,2021-02-25T07:35:06.374Z
7281,2,54,7381,2021-02-25T07:35:06.374Z
7282,5,40,7382,2021-02-25T07:35:06.374Z
7283,3,10,7383,2021-02-25T07:35:06.374Z
7284,1,57,7384,2021-02-25T07:35:06.374Z
7285,3,17,7385,2021-02-25T07:35:06.374Z
7286,5,29,7386,2021-02-25T07:35:06.374Z
7287,5,10,7387,2021-02-03T16:47:08.592Z
7288,2,23,7388,2021-02-03T16:47:08.592Z
7289,4,19,7389,2021-02-03T16:47:08.592Z
7290,1,10,7390,2021-02-03T16:47:08.592Z
7291,2,17,7391,2021-02-03T16:47:08.592Z
7292,4,13,7392,2021-02-11T15:55:08.429Z
7293,2,10,7393,2021-02-11T15:55:08.429Z
7294,5,54,7394,2021-02-11T15:55:08.429Z
7295,3,57,7395,2021-02-11T15:55:08.429Z
7296,2,36,7396,2021-02-11T15:55:08.429Z
7297,1,17,7397,2021-02-11T15:55:08.429Z
7298,2,29,7398,2021-02-11T15:55:08.429Z
7299,4,13,7399,2021-01-10T23:27:32.112Z
7300,5,10,7400,2021-01-10T23:27:32.112Z
7301,4,23,7401,2021-01-10T23:27:32.112Z
7302,4,54,7402,2021-01-10T23:27:32.112Z
7303,5,40,7403,2021-01-10T23:27:32.112Z
7304,2,36,7404,2021-01-10T23:27:32.112Z
7305,1,17,7405,2021-01-10T23:27:32.112Z
7306,3,13,7406,2021-03-29T18:11:07.008Z
7307,4,32,7407,2021-03-29T18:11:07.008Z
7308,1,10,7408,2021-03-29T18:11:07.008Z
7309,5,19,7409,2021-03-29T18:11:07.008Z
7310,2,57,7410,2021-03-29T18:11:07.008Z
7311,3,17,7411,2021-03-29T18:11:07.008Z
7312,5,13,7412,2021-01-04T09:45:35.770Z
7313,5,32,7413,2021-01-04T09:45:35.770Z
7314,4,23,7414,2021-01-04T09:45:35.770Z
7315,5,40,7415,2021-01-04T09:45:35.770Z
7316,4,57,7416,2021-01-04T09:45:35.770Z
7317,2,29,7417,2021-01-04T09:45:35.770Z
7318,3,13,7418,2021-03-01T04:12:10.541Z
7319,2,10,7419,2021-03-01T04:12:10.541Z
7320,4,19,7420,2021-03-01T04:12:10.541Z
7321,1,40,7421,2021-03-01T04:12:10.541Z
7322,3,17,7422,2021-03-01T04:12:10.541Z
7323,4,32,7423,2021-01-22T20:48:17.136Z
7324,2,10,7424,2021-01-22T20:48:17.136Z
7325,2,23,7425,2021-01-22T20:48:17.136Z
7326,3,19,7426,2021-01-22T20:48:17.136Z
7327,3,54,7427,2021-01-22T20:48:17.136Z
7328,1,10,7428,2021-01-22T20:48:17.136Z
7329,5,57,7429,2021-01-22T20:48:17.136Z
7330,1,36,7430,2021-01-22T20:48:17.136Z
7331,3,17,7431,2021-01-22T20:48:17.136Z
7332,1,13,7432,2021-02-24T01:07:20.410Z
7333,2,32,7433,2021-02-24T01:07:20.410Z
7334,4,19,7434,2021-02-24T01:07:20.410Z
7335,4,40,7435,2021-02-24T01:07:20.410Z
7336,2,57,7436,2021-02-24T01:07:20.410Z
7337,3,17,7437,2021-02-24T01:07:20.410Z
7338,5,13,7438,2021-02-01T14:25:27.955Z
7339,1,32,7439,2021-02-01T14:25:27.955Z
7340,1,10,7440,2021-02-01T14:25:27.955Z
7341,3,19,7441,2021-02-01T14:25:27.955Z
7342,1,40,7442,2021-02-01T14:25:27.955Z
7343,4,10,7443,2021-02-01T14:25:27.955Z
7344,5,36,7444,2021-02-01T14:25:27.955Z
7345,3,13,7445,2021-01-20T05:20:39.898Z
7346,4,32,7446,2021-01-20T05:20:39.898Z
7347,1,57,7447,2021-01-20T05:20:39.898Z
7348,5,13,7448,2021-01-26T03:01:04.454Z
7349,5,32,7449,2021-01-26T03:01:04.454Z
7350,4,10,7450,2021-01-26T03:01:04.454Z
7351,5,23,7451,2021-01-26T03:01:04.454Z
7352,1,19,7452,2021-01-26T03:01:04.454Z
7353,5,54,7453,2021-01-26T03:01:04.454Z
7354,5,40,7454,2021-01-26T03:01:04.454Z
7355,2,17,7455,2021-01-26T03:01:04.454Z
7356,4,29,7456,2021-01-26T03:01:04.454Z
7357,1,13,7457,2021-02-14T07:04:16.291Z
7358,5,10,7458,2021-02-14T07:04:16.291Z
7359,4,23,7459,2021-02-14T07:04:16.291Z
7360,1,10,7460,2021-02-14T07:04:16.291Z
7361,3,36,7461,2021-02-14T07:04:16.291Z
7362,3,19,7462,2021-03-10T20:39:28.368Z
7363,5,10,7463,2021-03-10T20:39:28.368Z
7364,4,29,7464,2021-03-10T20:39:28.368Z
7365,1,13,7465,2021-03-03T01:42:04.464Z
7366,3,32,7466,2021-03-03T01:42:04.464Z
7367,5,10,7467,2021-03-03T01:42:04.464Z
7368,1,19,7468,2021-03-03T01:42:04.464Z
7369,2,40,7469,2021-03-03T01:42:04.464Z
7370,4,57,7470,2021-03-03T01:42:04.464Z
7371,2,17,7471,2021-03-03T01:42:04.464Z
7372,5,32,7472,2021-01-22T13:22:37.891Z
7373,2,10,7473,2021-01-22T13:22:37.891Z
7374,4,10,7474,2021-01-22T13:22:37.891Z
7375,5,57,7475,2021-01-22T13:22:37.891Z
7376,3,32,7476,2021-03-14T09:49:13.066Z
7377,3,19,7477,2021-03-14T09:49:13.066Z
7378,3,10,7478,2021-03-14T09:49:13.066Z
7379,2,57,7479,2021-03-14T09:49:13.066Z
7380,4,29,7480,2021-03-14T09:49:13.066Z
7381,4,10,7481,2021-03-11T06:50:52.080Z
7382,5,19,7482,2021-03-11T06:50:52.080Z
7383,4,40,7483,2021-03-11T06:50:52.080Z
7384,3,32,7484,2021-02-26T11:44:34.742Z
7385,4,54,7485,2021-02-26T11:44:34.742Z
7386,1,40,7486,2021-02-26T11:44:34.742Z
7387,4,10,7487,2021-02-26T11:44:34.742Z
7388,4,57,7488,2021-02-26T11:44:34.742Z
7389,3,36,7489,2021-02-26T11:44:34.742Z
7390,3,17,7490,2021-02-26T11:44:34.742Z
7391,4,32,7491,2021-02-25T15:33:39.946Z
7392,4,23,7492,2021-02-25T15:33:39.946Z
7393,4,19,7493,2021-02-25T15:33:39.946Z
7394,4,54,7494,2021-02-25T15:33:39.946Z
7395,5,57,7495,2021-02-25T15:33:39.946Z
7396,2,36,7496,2021-02-25T15:33:39.946Z
7397,4,29,7497,2021-02-25T15:33:39.946Z
7398,1,13,7498,2021-02-04T00:59:40.416Z
7399,5,32,7499,2021-02-04T00:59:40.416Z
7400,2,23,7500,2021-02-04T00:59:40.416Z
7401,3,19,7501,2021-02-04T00:59:40.416Z
7402,1,54,7502,2021-02-04T00:59:40.416Z
7403,5,10,7503,2021-02-04T00:59:40.416Z
7404,2,57,7504,2021-02-04T00:59:40.416Z
7405,4,17,7505,2021-02-04T00:59:40.416Z
7406,1,13,7506,2021-02-24T00:28:02.294Z
7407,3,23,7507,2021-02-24T00:28:02.294Z
7408,3,54,7508,2021-02-24T00:28:02.294Z
7409,5,57,7509,2021-02-24T00:28:02.294Z
7410,2,36,7510,2021-02-24T00:28:02.294Z
7411,3,17,7511,2021-02-24T00:28:02.294Z
7412,5,29,7512,2021-02-24T00:28:02.294Z
7413,1,32,7513,2021-02-25T08:02:20.976Z
7414,2,10,7514,2021-02-25T08:02:20.976Z
7415,3,19,7515,2021-02-25T08:02:20.976Z
7416,5,40,7516,2021-02-25T08:02:20.976Z
7417,1,57,7517,2021-02-25T08:02:20.976Z
7418,3,36,7518,2021-02-25T08:02:20.976Z
7419,5,17,7519,2021-02-25T08:02:20.976Z
7420,2,10,7520,2021-01-12T10:44:13.027Z
7421,4,54,7521,2021-01-12T10:44:13.027Z
7422,3,57,7522,2021-01-12T10:44:13.027Z
7423,4,36,7523,2021-01-12T10:44:13.027Z
7424,5,17,7524,2021-01-12T10:44:13.027Z
7425,2,29,7525,2021-01-12T10:44:13.027Z
7426,3,13,7526,2021-02-04T10:58:01.085Z
7427,4,10,7527,2021-02-04T10:58:01.085Z
7428,5,23,7528,2021-02-04T10:58:01.085Z
7429,2,40,7529,2021-02-04T10:58:01.085Z
7430,3,10,7530,2021-02-04T10:58:01.085Z
7431,4,57,7531,2021-02-04T10:58:01.085Z
7432,1,36,7532,2021-02-04T10:58:01.085Z
7433,1,29,7533,2021-02-04T10:58:01.085Z
7434,5,13,7534,2021-03-02T05:04:52.262Z
7435,1,36,7535,2021-03-02T05:04:52.262Z
7436,5,17,7536,2021-03-02T05:04:52.262Z
7437,2,29,7537,2021-03-02T05:04:52.262Z
7438,5,10,7538,2021-02-27T21:35:48.163Z
7439,2,23,7539,2021-02-27T21:35:48.163Z
7440,3,54,7540,2021-02-27T21:35:48.163Z
7441,4,36,7541,2021-02-27T21:35:48.163Z
7442,2,29,7542,2021-02-27T21:35:48.163Z
7443,2,13,7543,2021-03-27T18:38:16.858Z
7444,3,32,7544,2021-03-27T18:38:16.858Z
7445,3,10,7545,2021-03-27T18:38:16.858Z
7446,5,57,7546,2021-03-27T18:38:16.858Z
7447,1,36,7547,2021-03-27T18:38:16.858Z
7448,1,10,7548,2021-01-22T00:39:06.192Z
7449,3,23,7549,2021-01-22T00:39:06.192Z
7450,5,54,7550,2021-01-22T00:39:06.192Z
7451,4,40,7551,2021-01-22T00:39:06.192Z
7452,2,10,7552,2021-01-22T00:39:06.192Z
7453,5,17,7553,2021-01-22T00:39:06.192Z
7454,1,29,7554,2021-01-22T00:39:06.192Z
7455,1,13,7555,2021-02-22T19:40:25.709Z
7456,1,19,7556,2021-02-22T19:40:25.709Z
7457,5,54,7557,2021-02-22T19:40:25.709Z
7458,1,40,7558,2021-02-22T19:40:25.709Z
7459,4,10,7559,2021-02-22T19:40:25.709Z
7460,5,57,7560,2021-02-22T19:40:25.709Z
7461,3,17,7561,2021-02-22T19:40:25.709Z
7462,5,32,7562,2021-03-06T01:41:09.946Z
7463,3,10,7563,2021-03-06T01:41:09.946Z
7464,5,19,7564,2021-03-06T01:41:09.946Z
7465,2,40,7565,2021-03-06T01:41:09.946Z
7466,3,57,7566,2021-03-06T01:41:09.946Z
7467,4,36,7567,2021-03-06T01:41:09.946Z
7468,3,10,7568,2021-03-27T21:26:53.347Z
7469,1,19,7569,2021-03-27T21:26:53.347Z
7470,4,54,7570,2021-03-27T21:26:53.347Z
7471,2,57,7571,2021-03-27T21:26:53.347Z
7472,5,10,7572,2021-03-01T18:20:14.179Z
7473,1,23,7573,2021-03-01T18:20:14.179Z
7474,2,10,7574,2021-03-01T18:20:14.179Z
7475,3,57,7575,2021-03-01T18:20:14.179Z
7476,4,36,7576,2021-03-01T18:20:14.179Z
7477,4,17,7577,2021-03-01T18:20:14.179Z
7478,3,13,7578,2021-01-22T07:10:05.002Z
7479,3,23,7579,2021-01-22T07:10:05.002Z
7480,2,40,7580,2021-01-22T07:10:05.002Z
7481,1,10,7581,2021-01-22T07:10:05.002Z
7482,2,36,7582,2021-01-22T07:10:05.002Z
7483,4,29,7583,2021-01-22T07:10:05.002Z
7484,2,10,7584,2021-01-09T07:03:31.536Z
7485,1,23,7585,2021-01-09T07:03:31.536Z
7486,4,54,7586,2021-01-09T07:03:31.536Z
7487,5,40,7587,2021-01-09T07:03:31.536Z
7488,3,10,7588,2021-01-09T07:03:31.536Z
7489,1,36,7589,2021-01-09T07:03:31.536Z
7490,2,29,7590,2021-01-09T07:03:31.536Z
7491,1,13,7591,2021-01-09T06:40:08.054Z
7492,3,32,7592,2021-01-09T06:40:08.054Z
7493,1,10,7593,2021-01-09T06:40:08.054Z
7494,4,23,7594,2021-01-09T06:40:08.054Z
7495,2,54,7595,2021-01-09T06:40:08.054Z
7496,2,10,7596,2021-01-09T06:40:08.054Z
7497,4,57,7597,2021-01-09T06:40:08.054Z
7498,2,36,7598,2021-01-09T06:40:08.054Z
7499,3,17,7599,2021-01-09T06:40:08.054Z
7500,5,29,7600,2021-01-09T06:40:08.054Z
7501,1,23,7601,2021-03-20T11:41:13.603Z
7502,3,10,7602,2021-03-20T11:41:13.603Z
7503,1,13,7603,2021-02-02T16:33:56.477Z
7504,3,32,7604,2021-02-02T16:33:56.477Z
7505,2,23,7605,2021-02-02T16:33:56.477Z
7506,1,40,7606,2021-02-02T16:33:56.477Z
7507,1,10,7607,2021-02-02T16:33:56.477Z
7508,3,13,7608,2021-03-08T15:29:01.824Z
7509,1,23,7609,2021-03-08T15:29:01.824Z
7510,5,19,7610,2021-03-08T15:29:01.824Z
7511,5,54,7611,2021-03-08T15:29:01.824Z
7512,5,40,7612,2021-03-08T15:29:01.824Z
7513,4,57,7613,2021-03-08T15:29:01.824Z
7514,3,36,7614,2021-03-08T15:29:01.824Z
7515,4,29,7615,2021-03-08T15:29:01.824Z
7516,1,54,7616,2021-03-13T02:05:40.819Z
7517,2,10,7617,2021-03-13T02:05:40.819Z
7518,1,36,7618,2021-03-13T02:05:40.819Z
7519,3,29,7619,2021-03-13T02:05:40.819Z
7520,4,13,7620,2021-01-21T01:30:02.678Z
7521,2,10,7621,2021-01-21T01:30:02.678Z
7522,2,23,7622,2021-01-21T01:30:02.678Z
7523,5,40,7623,2021-01-21T01:30:02.678Z
7524,1,36,7624,2021-01-21T01:30:02.678Z
7525,3,17,7625,2021-01-21T01:30:02.678Z
7526,3,10,7626,2021-03-27T08:58:29.194Z
7527,1,10,7627,2021-03-27T08:58:29.194Z
7528,1,57,7628,2021-03-27T08:58:29.194Z
7529,1,36,7629,2021-03-27T08:58:29.194Z
7530,4,29,7630,2021-03-27T08:58:29.194Z
7531,1,10,7631,2021-03-10T08:12:18.691Z
7532,2,57,7632,2021-03-10T08:12:18.691Z
7533,5,36,7633,2021-03-10T08:12:18.691Z
7534,1,29,7634,2021-03-10T08:12:18.691Z
7535,3,13,7635,2021-01-08T04:36:22.666Z
7536,5,10,7636,2021-01-08T04:36:22.666Z
7537,4,40,7637,2021-01-08T04:36:22.666Z
7538,2,57,7638,2021-01-08T04:36:22.666Z
7539,1,13,7639,2021-01-06T07:46:07.421Z
7540,4,10,7640,2021-01-06T07:46:07.421Z
7541,4,23,7641,2021-01-06T07:46:07.421Z
7542,3,10,7642,2021-01-06T07:46:07.421Z
7543,4,17,7643,2021-01-06T07:46:07.421Z
7544,4,29,7644,2021-01-06T07:46:07.421Z
7545,2,32,7645,2021-02-13T11:45:26.755Z
7546,4,10,7646,2021-02-13T11:45:26.755Z
7547,3,23,7647,2021-02-13T11:45:26.755Z
7548,5,54,7648,2021-02-13T11:45:26.755Z
7549,4,40,7649,2021-02-13T11:45:26.755Z
7550,4,10,7650,2021-02-13T11:45:26.755Z
7551,2,57,7651,2021-02-13T11:45:26.755Z
7552,4,36,7652,2021-02-13T11:45:26.755Z
7553,4,17,7653,2021-02-13T11:45:26.755Z
7554,4,29,7654,2021-02-13T11:45:26.755Z
7555,4,32,7655,2021-03-03T06:11:14.093Z
7556,4,10,7656,2021-03-03T06:11:14.093Z
7557,3,23,7657,2021-03-03T06:11:14.093Z
7558,1,19,7658,2021-03-03T06:11:14.093Z
7559,4,57,7659,2021-03-03T06:11:14.093Z
7560,1,17,7660,2021-03-03T06:11:14.093Z
7561,2,29,7661,2021-03-03T06:11:14.093Z
7562,2,13,7662,2021-01-14T08:25:22.598Z
7563,1,10,7663,2021-01-14T08:25:22.598Z
7564,1,23,7664,2021-01-14T08:25:22.598Z
7565,1,19,7665,2021-01-14T08:25:22.598Z
7566,5,54,7666,2021-01-14T08:25:22.598Z
7567,2,57,7667,2021-01-14T08:25:22.598Z
7568,1,13,7668,2021-03-26T08:56:31.517Z
7569,2,23,7669,2021-03-26T08:56:31.517Z
7570,1,54,7670,2021-03-26T08:56:31.517Z
7571,5,40,7671,2021-03-26T08:56:31.517Z
7572,1,17,7672,2021-03-26T08:56:31.517Z
7573,1,32,7673,2021-03-02T19:31:57.158Z
7574,5,23,7674,2021-03-02T19:31:57.158Z
7575,4,36,7675,2021-03-02T19:31:57.158Z
7576,5,29,7676,2021-03-02T19:31:57.158Z
7577,3,13,7677,2021-02-14T05:53:11.069Z
7578,3,23,7678,2021-02-14T05:53:11.069Z
7579,4,54,7679,2021-02-14T05:53:11.069Z
7580,3,40,7680,2021-02-14T05:53:11.069Z
7581,3,10,7681,2021-02-14T05:53:11.069Z
7582,5,57,7682,2021-02-14T05:53:11.069Z
7583,3,36,7683,2021-02-14T05:53:11.069Z
7584,1,29,7684,2021-02-14T05:53:11.069Z
7585,3,10,7685,2021-02-05T19:49:41.952Z
7586,4,23,7686,2021-02-05T19:49:41.952Z
7587,1,19,7687,2021-02-05T19:49:41.952Z
7588,4,54,7688,2021-02-05T19:49:41.952Z
7589,3,40,7689,2021-02-05T19:49:41.952Z
7590,2,10,7690,2021-02-05T19:49:41.952Z
7591,5,36,7691,2021-02-05T19:49:41.952Z
7592,1,17,7692,2021-02-05T19:49:41.952Z
7593,5,13,7693,2021-02-27T04:17:15.965Z
7594,5,19,7694,2021-02-27T04:17:15.965Z
7595,4,54,7695,2021-02-27T04:17:15.965Z
7596,5,10,7696,2021-02-27T04:17:15.965Z
7597,2,36,7697,2021-02-27T04:17:15.965Z
7598,1,13,7698,2021-02-01T03:30:25.632Z
7599,5,10,7699,2021-02-01T03:30:25.632Z
7600,2,23,7700,2021-02-01T03:30:25.632Z
7601,4,40,7701,2021-02-01T03:30:25.632Z
7602,2,10,7702,2021-02-01T03:30:25.632Z
7603,4,17,7703,2021-02-01T03:30:25.632Z
7604,2,29,7704,2021-02-01T03:30:25.632Z
7605,1,32,7705,2021-01-27T05:44:09.427Z
7606,2,19,7706,2021-01-27T05:44:09.427Z
7607,1,54,7707,2021-01-27T05:44:09.427Z
7608,5,40,7708,2021-01-27T05:44:09.427Z
7609,3,10,7709,2021-01-27T05:44:09.427Z
7610,1,36,7710,2021-01-27T05:44:09.427Z
7611,3,29,7711,2021-01-27T05:44:09.427Z
7612,5,13,7712,2021-02-04T11:07:03.331Z
7613,5,32,7713,2021-02-04T11:07:03.331Z
7614,3,23,7714,2021-02-04T11:07:03.331Z
7615,4,19,7715,2021-02-04T11:07:03.331Z
7616,4,40,7716,2021-02-04T11:07:03.331Z
7617,2,36,7717,2021-02-04T11:07:03.331Z
7618,1,17,7718,2021-02-04T11:07:03.331Z
7619,3,13,7719,2021-01-13T06:23:38.861Z
7620,1,10,7720,2021-01-13T06:23:38.861Z
7621,3,54,7721,2021-01-13T06:23:38.861Z
7622,4,40,7722,2021-01-13T06:23:38.861Z
7623,2,10,7723,2021-01-13T06:23:38.861Z
7624,2,57,7724,2021-01-13T06:23:38.861Z
7625,5,36,7725,2021-01-13T06:23:38.861Z
7626,1,13,7726,2021-03-12T09:05:29.530Z
7627,2,54,7727,2021-03-12T09:05:29.530Z
7628,5,10,7728,2021-03-12T09:05:29.530Z
7629,5,57,7729,2021-03-12T09:05:29.530Z
7630,1,17,7730,2021-03-12T09:05:29.530Z
7631,3,29,7731,2021-03-12T09:05:29.530Z
7632,2,10,7732,2021-03-15T10:50:03.638Z
7633,5,19,7733,2021-03-15T10:50:03.638Z
7634,1,40,7734,2021-03-15T10:50:03.638Z
7635,1,57,7735,2021-03-15T10:50:03.638Z
7636,1,36,7736,2021-03-15T10:50:03.638Z
7637,2,17,7737,2021-03-15T10:50:03.638Z
7638,3,13,7738,2021-02-11T17:43:52.061Z
7639,2,23,7739,2021-02-11T17:43:52.061Z
7640,3,19,7740,2021-02-11T17:43:52.061Z
7641,3,40,7741,2021-02-11T17:43:52.061Z
7642,5,10,7742,2021-02-11T17:43:52.061Z
7643,4,57,7743,2021-02-11T17:43:52.061Z
7644,1,29,7744,2021-02-11T17:43:52.061Z
7645,5,10,7745,2021-03-17T12:48:27.274Z
7646,2,23,7746,2021-03-17T12:48:27.274Z
7647,1,54,7747,2021-03-17T12:48:27.274Z
7648,3,10,7748,2021-03-17T12:48:27.274Z
7649,1,36,7749,2021-03-17T12:48:27.274Z
7650,4,17,7750,2021-03-17T12:48:27.274Z
7651,4,32,7751,2021-02-20T20:12:52.819Z
7652,5,23,7752,2021-02-20T20:12:52.819Z
7653,1,19,7753,2021-02-20T20:12:52.819Z
7654,2,54,7754,2021-02-20T20:12:52.819Z
7655,2,10,7755,2021-02-20T20:12:52.819Z
7656,3,57,7756,2021-02-20T20:12:52.819Z
7657,2,13,7757,2021-02-08T00:24:54.202Z
7658,3,10,7758,2021-02-08T00:24:54.202Z
7659,5,23,7759,2021-02-08T00:24:54.202Z
7660,4,54,7760,2021-02-08T00:24:54.202Z
7661,1,40,7761,2021-02-08T00:24:54.202Z
7662,5,10,7762,2021-02-08T00:24:54.202Z
7663,1,36,7763,2021-02-08T00:24:54.202Z
7664,1,17,7764,2021-02-08T00:24:54.202Z
7665,3,13,7765,2021-01-19T04:41:23.165Z
7666,4,10,7766,2021-01-19T04:41:23.165Z
7667,5,19,7767,2021-01-19T04:41:23.165Z
7668,2,54,7768,2021-01-19T04:41:23.165Z
7669,2,57,7769,2021-01-19T04:41:23.165Z
7670,4,10,7770,2021-03-19T23:53:51.331Z
7671,3,23,7771,2021-03-19T23:53:51.331Z
7672,4,40,7772,2021-03-19T23:53:51.331Z
7673,5,10,7773,2021-03-19T23:53:51.331Z
7674,5,36,7774,2021-03-19T23:53:51.331Z
7675,1,17,7775,2021-03-19T23:53:51.331Z
7676,2,13,7776,2021-01-13T04:05:43.123Z
7677,1,32,7777,2021-01-13T04:05:43.123Z
7678,4,10,7778,2021-01-13T04:05:43.123Z
7679,2,23,7779,2021-01-13T04:05:43.123Z
7680,3,54,7780,2021-01-13T04:05:43.123Z
7681,3,40,7781,2021-01-13T04:05:43.123Z
7682,4,57,7782,2021-01-13T04:05:43.123Z
7683,1,36,7783,2021-01-13T04:05:43.123Z
7684,3,17,7784,2021-01-13T04:05:43.123Z
7685,2,29,7785,2021-01-13T04:05:43.123Z
7686,4,23,7786,2021-01-18T11:13:16.666Z
7687,4,19,7787,2021-01-18T11:13:16.666Z
7688,1,54,7788,2021-01-18T11:13:16.666Z
7689,1,40,7789,2021-01-18T11:13:16.666Z
7690,5,10,7790,2021-01-18T11:13:16.666Z
7691,3,17,7791,2021-02-25T19:44:25.814Z
7692,3,13,7792,2021-02-27T09:35:37.363Z
7693,1,32,7793,2021-02-27T09:35:37.363Z
7694,1,10,7794,2021-02-27T09:35:37.363Z
7695,1,23,7795,2021-02-27T09:35:37.363Z
7696,2,19,7796,2021-02-27T09:35:37.363Z
7697,1,40,7797,2021-02-27T09:35:37.363Z
7698,1,36,7798,2021-02-27T09:35:37.363Z
7699,5,17,7799,2021-02-27T09:35:37.363Z
7700,2,29,7800,2021-02-27T09:35:37.363Z
7701,4,13,7801,2021-03-20T21:48:43.949Z
7702,3,23,7802,2021-03-20T21:48:43.949Z
7703,2,40,7803,2021-03-20T21:48:43.949Z
7704,1,10,7804,2021-03-20T21:48:43.949Z
7705,1,17,7805,2021-03-20T21:48:43.949Z
7706,1,13,7806,2021-01-27T12:19:19.574Z
7707,2,23,7807,2021-01-27T12:19:19.574Z
7708,2,19,7808,2021-01-27T12:19:19.574Z
7709,1,54,7809,2021-01-27T12:19:19.574Z
7710,4,40,7810,2021-01-27T12:19:19.574Z
7711,1,57,7811,2021-01-27T12:19:19.574Z
7712,3,36,7812,2021-01-27T12:19:19.574Z
7713,1,17,7813,2021-01-27T12:19:19.574Z
7714,4,29,7814,2021-01-27T12:19:19.574Z
7715,2,13,7815,2021-02-19T17:54:56.390Z
7716,3,32,7816,2021-02-19T17:54:56.390Z
7717,1,10,7817,2021-02-19T17:54:56.390Z
7718,3,23,7818,2021-02-19T17:54:56.390Z
7719,5,54,7819,2021-02-19T17:54:56.390Z
7720,2,10,7820,2021-02-19T17:54:56.390Z
7721,3,57,7821,2021-02-19T17:54:56.390Z
7722,5,17,7822,2021-02-19T17:54:56.390Z
7723,4,23,7823,2021-01-28T18:34:09.754Z
7724,5,19,7824,2021-01-28T18:34:09.754Z
7725,4,40,7825,2021-01-28T18:34:09.754Z
7726,2,57,7826,2021-01-28T18:34:09.754Z
7727,4,36,7827,2021-01-28T18:34:09.754Z
7728,2,17,7828,2021-01-28T18:34:09.754Z
7729,1,13,7829,2021-02-06T18:28:37.027Z
7730,4,32,7830,2021-02-06T18:28:37.027Z
7731,3,19,7831,2021-02-06T18:28:37.027Z
7732,4,54,7832,2021-02-06T18:28:37.027Z
7733,3,40,7833,2021-02-06T18:28:37.027Z
7734,2,10,7834,2021-02-06T18:28:37.027Z
7735,3,36,7835,2021-02-06T18:28:37.027Z
7736,5,29,7836,2021-02-06T18:28:37.027Z
7737,5,32,7837,2021-03-19T17:02:06.288Z
7738,4,23,7838,2021-03-19T17:02:06.288Z
7739,3,54,7839,2021-03-19T17:02:06.288Z
7740,5,40,7840,2021-03-19T17:02:06.288Z
7741,3,10,7841,2021-03-19T17:02:06.288Z
7742,4,57,7842,2021-03-19T17:02:06.288Z
7743,4,36,7843,2021-03-19T17:02:06.288Z
7744,2,17,7844,2021-03-19T17:02:06.288Z
7745,4,32,7845,2021-03-02T04:59:28.435Z
7746,5,23,7846,2021-03-02T04:59:28.435Z
7747,2,19,7847,2021-03-02T04:59:28.435Z
7748,4,36,7848,2021-03-02T04:59:28.435Z
7749,5,29,7849,2021-03-02T04:59:28.435Z
7750,5,13,7850,2021-01-12T14:08:44.419Z
7751,1,32,7851,2021-01-12T14:08:44.419Z
7752,5,40,7852,2021-01-12T14:08:44.419Z
7753,3,57,7853,2021-01-12T14:08:44.419Z
7754,1,36,7854,2021-01-12T14:08:44.419Z
7755,5,17,7855,2021-01-12T14:08:44.419Z
7756,2,29,7856,2021-01-12T14:08:44.419Z
7757,1,13,7857,2021-02-27T20:01:01.747Z
7758,1,32,7858,2021-02-27T20:01:01.747Z
7759,2,19,7859,2021-02-27T20:01:01.747Z
7760,3,10,7860,2021-02-27T20:01:01.747Z
7761,4,57,7861,2021-02-27T20:01:01.747Z
7762,1,13,7862,2021-03-21T22:47:44.016Z
7763,2,54,7863,2021-03-21T22:47:44.016Z
7764,2,40,7864,2021-03-21T22:47:44.016Z
7765,4,36,7865,2021-03-21T22:47:44.016Z
7766,1,29,7866,2021-03-21T22:47:44.016Z
